year,StateCode,CountyCode,meanIncome,medianIncome,povertyPop,medianAge
2013,01,117,73694,73694,6634,38
2013,01,121,31598,31598,6949,40.4
2013,01,125,69291,69291,20092,31.5
2013,01,127,24963,24963,5220,41.6
2013,02,020,103445,103445,11169,32.4
2013,02,090,34056,34056,2218,30.4
2013,02,170,30272,30272,3790,34.3
2013,04,001,17948,17948,15318,33.3
2013,04,003,48368,48368,13206,40.3
2013,04,005,49002,49002,12997,31.2
2013,04,013,1425393,1425393,337989,35.6
2013,04,015,81257,81257,18686,49.2
2013,04,017,34147,34147,17990,35.5
2013,04,019,391975,391975,94196,38
2013,04,021,128036,128036,23380,37.5
2013,04,025,91064,91064,15040,51.1
2013,04,027,69744,69744,13634,33.5
2013,05,007,82644,82644,11506,35.1
2013,05,031,37827,37827,10663,33.9
2013,05,045,42636,42636,5768,31.5
2013,05,051,41865,41865,10924,44.9
2013,05,069,27960,27960,6105,39.4
2013,05,085,24779,24779,3496,36
2013,05,119,148694,148694,29152,36.1
2013,05,125,41004,41004,5124,38.9
2013,05,131,50095,50095,12464,37
2013,05,143,81198,81198,21270,31.5
2013,05,145,29038,29038,5821,36.5
2013,06,001,555909,555909,94328,37.1
2013,06,007,85158,85158,19717,36.4
2013,06,013,382356,382356,52694,38.8
2013,06,017,66751,66751,10724,44.5
2013,06,019,293517,293517,127116,31.4
2013,06,023,53191,53191,12939,37.5
2013,06,025,47430,47430,11771,31.9
2013,06,029,257183,257183,77040,31
2013,06,031,41813,41813,14905,31.6
2013,06,033,26194,26194,6260,45.9
2013,06,037,3247705,3247705,770954,35.5
2013,06,039,44549,44549,11896,33.5
2013,06,041,102847,102847,7657,45.5
2013,06,045,33609,33609,6602,42
2013,06,047,77651,77651,25279,30.4
2013,06,053,125553,125553,28225,33.4
2013,06,055,47482,47482,4025,40.3
2013,06,057,39115,39115,5104,49.4
2013,06,059,1003790,1003790,178516,36.9
2013,06,061,134284,134284,15890,40.8
2013,06,065,693585,693585,166362,34.3
2013,06,067,520580,520580,123282,35.4
2013,06,071,604090,604090,184199,32.4
2013,06,073,1093386,1093386,233465,35.1
2013,06,075,354651,354651,50482,38.7
2013,06,077,216309,216309,54736,33.5
2013,06,079,104669,104669,21354,40.1
2013,06,081,258791,258791,25490,39.3
2013,06,083,140665,140665,33944,33.6
2013,06,085,619337,619337,90377,36.7
2013,06,087,93982,93982,15998,36.8
2013,06,089,69729,69729,18108,41.9
2013,06,095,142577,142577,29293,37.2
2013,06,097,189087,189087,24822,40.9
2013,06,099,167411,167411,48277,33.6
2013,06,101,31753,31753,5228,35.8
2013,06,107,133409,133409,58231,30.2
2013,06,111,265788,265788,33180,37.2
2013,06,113,71024,71024,21811,31
2013,06,115,25053,25053,5753,32.4
2013,08,001,157392,157392,20666,33.1
2013,08,005,230276,230276,35009,36.3
2013,08,013,123498,123498,21427,36.3
2013,08,031,273050,273050,50403,34.1
2013,08,035,106874,106874,5147,37.2
2013,08,041,240131,240131,26944,33.6
2013,08,059,221172,221172,20167,40.8
2013,08,069,123877,123877,22142,35.9
2013,08,077,58466,58466,12768,39.3
2013,08,101,62604,62604,10436,38.8
2013,08,123,92426,92426,15341,34
2013,09,001,328062,328062,39533,39.9
2013,09,003,345615,345615,50533,40
2013,09,005,75029,75029,5534,45.7
2013,09,007,65304,65304,5668,44.4
2013,09,009,321048,321048,47666,39.9
2013,09,011,106886,106886,9632,40.4
2013,09,013,53396,53396,2621,39.1
2013,09,015,44520,44520,7391,39.7
2013,10,001,62053,62053,10434,36.8
2013,10,003,199167,199167,33942,37.3
2013,10,005,77851,77851,12464,47.2
2013,11,001,271651,271651,63136,33.8
2013,12,001,98247,98247,40629,30.6
2013,12,005,63558,63558,14830,40.1
2013,12,009,218325,218325,34392,47
2013,12,011,662488,662488,127013,40
2013,12,015,69035,69035,11428,57.8
2013,12,017,62131,62131,10428,55.7
2013,12,019,67630,67630,9244,38.8
2013,12,021,130614,130614,16862,48.4
2013,12,023,23827,23827,3098,39.7
2013,12,031,333859,333859,75939,36
2013,12,033,113079,113079,20267,37.2
2013,12,035,35509,35509,7044,48.9
2013,12,053,69373,69373,12311,48.3
2013,12,055,40368,40368,6474,52.5
2013,12,057,485230,485230,93706,36.5
2013,12,061,57435,57435,7965,50.6
2013,12,069,120523,120523,18485,46.6
2013,12,071,241238,241238,54946,46.8
2013,12,073,111033,111033,35501,29.9
2013,12,081,131890,131890,24535,46.3
2013,12,083,133098,133098,22704,48
2013,12,085,61546,61546,8790,50.8
2013,12,086,839491,839491,202502,39
2013,12,087,26426,26426,10381,48.2
2013,12,089,28272,28272,4984,44.2
2013,12,091,73931,73931,10984,36.8
2013,12,095,424191,424191,91536,34.3
2013,12,097,87201,87201,33170,35.6
2013,12,099,530459,530459,93911,44
2013,12,101,184123,184123,25952,44.4
2013,12,103,401197,401197,66016,47.4
2013,12,105,214500,214500,49725,40.5
2013,12,107,25806,25806,6978,44
2013,12,109,77916,77916,9047,43
2013,12,111,104336,104336,25718,43.7
2013,12,113,59584,59584,9426,39.4
2013,12,115,170628,170628,25383,53.9
2013,12,117,148259,148259,28704,39.1
2013,12,119,49672,49672,4282,65.5
2013,12,127,200107,200107,37839,46.6
2013,13,013,23626,23626,4090,35.3
2013,13,015,34649,34649,9689,36
2013,13,021,54441,54441,22242,35.3
2013,13,031,25010,25010,12946,26.7
2013,13,045,40898,40898,9978,34.4
2013,13,047,24808,24808,2580,39.2
2013,13,051,103748,103748,24079,34.3
2013,13,057,76627,76627,10690,37.3
2013,13,059,44541,44541,23841,26.1
2013,13,063,89106,89106,30739,32.9
2013,13,067,266851,266851,43751,36.1
2013,13,073,42147,42147,3605,36
2013,13,077,47841,47841,11993,37.2
2013,13,089,268239,268239,58684,35.1
2013,13,095,34219,34219,16034,33.9
2013,13,097,46770,46770,8607,36.1
2013,13,113,37885,37885,2737,43.3
2013,13,115,33099,33099,8456,37.6
2013,13,117,64465,64465,8136,38.2
2013,13,121,379281,379281,89119,34.6
2013,13,127,31502,31502,6520,40.1
2013,13,135,269361,269361,43355,34.5
2013,13,139,60937,60937,16987,35.4
2013,13,151,70852,70852,7561,36.3
2013,13,153,53186,53186,17738,34
2013,13,179,22980,22980,5737,27.6
2013,13,185,40848,40848,15480,29.6
2013,13,215,71861,71861,18372,33.4
2013,13,217,33490,33490,5532,36.1
2013,13,223,48447,48447,10493,35.3
2013,13,245,70968,70968,26854,33.6
2013,13,247,29150,29150,7530,37.3
2013,13,285,24412,24412,6882,35.9
2013,13,295,25077,25077,5333,41.7
2013,13,297,28817,28817,5781,38.7
2013,13,313,33892,33892,6627,35
2013,15,001,64929,64929,16613,41
2013,15,003,308800,308800,44271,37
2013,15,007,22386,22386,3238,41.2
2013,15,009,53946,53946,8800,40.3
2013,16,001,155434,155434,27311,36.2
2013,16,005,30265,30265,5521,33.2
2013,16,019,36806,36806,5317,32.6
2013,16,027,65923,65923,11913,32.9
2013,16,055,55836,55836,5286,38.9
2013,16,083,28811,28811,4422,34.3
2013,17,001,27182,27182,4564,42.1
2013,17,019,78521,78521,25937,29.5
2013,17,031,1939894,1939894,423956,35.9
2013,17,037,37526,37526,10581,30.4
2013,17,043,338778,338778,27540,39
2013,17,089,171973,171973,20641,35.7
2013,17,091,41822,41822,9349,37.5
2013,17,093,37663,37663,5426,32.7
2013,17,097,244935,244935,27522,37.4
2013,17,099,43647,43647,6821,41.6
2013,17,111,109032,109032,8730,39.5
2013,17,113,65231,65231,13128,32.1
2013,17,115,44965,44965,9420,39.7
2013,17,119,107186,107186,18454,39.5
2013,17,143,75671,75671,16070,36.4
2013,17,161,59810,59810,10439,40.4
2013,17,163,103920,103920,25510,37.8
2013,17,167,82761,82761,14255,40
2013,17,179,54161,54161,4867,40.9
2013,17,183,31482,31482,5290,40.3
2013,17,197,223508,223508,26772,36.8
2013,17,199,26724,26724,4235,40.5
2013,17,201,113248,113248,22401,39.5
2013,18,003,142535,142535,27436,35.6
2013,18,005,30359,30359,2269,36.7
2013,18,019,42192,42192,5559,38.9
2013,18,035,46431,46431,13699,34.7
2013,18,039,71056,71056,11363,35.2
2013,18,043,28343,28343,3448,39.1
2013,18,053,27003,27003,7503,39
2013,18,057,107904,107904,9292,36
2013,18,059,26072,26072,1139,41
2013,18,063,55273,55273,3929,36.9
2013,18,067,34435,34435,5467,41.5
2013,18,081,52838,52838,6993,36.8
2013,18,085,28649,28649,5405,39.2
2013,18,089,186553,186553,43251,38.2
2013,18,091,42746,42746,7898,39.2
2013,18,095,51877,51877,8649,39.5
2013,18,097,361596,361596,96398,34.1
2013,18,105,53577,53577,20356,28
2013,18,109,25704,25704,3004,40.9
2013,18,127,62471,62471,9555,39.2
2013,18,141,103404,103404,23596,36.9
2013,18,157,68442,68442,19600,28.5
2013,18,163,72659,72659,17950,37.9
2013,18,167,39311,39311,8439,36.1
2013,18,177,27425,27425,5869,41.3
2013,19,013,52312,52312,11087,34.6
2013,19,049,27287,27287,1859,34.6
2013,19,061,36801,36801,6005,39
2013,19,103,55807,55807,13347,29.2
2013,19,113,87137,87137,7098,36.9
2013,19,153,178026,178026,23778,35
2013,19,155,36249,36249,4680,39.1
2013,19,163,67314,67314,11958,37.8
2013,19,169,36340,36340,10871,25.8
2013,19,193,38812,38812,8599,35.3
2013,20,015,24308,24308,1639,37.2
2013,20,045,42470,42470,9491,30.6
2013,20,091,220432,220432,16435,36.7
2013,20,103,27311,27311,4362,35.8
2013,20,161,26776,26776,9494,24.7
2013,20,173,192654,192654,35019,34.6
2013,20,177,70732,70732,9899,38.7
2013,20,209,57141,57141,17305,33.2
2013,21,015,45559,45559,3151,36.3
2013,21,029,27796,27796,1794,40
2013,21,037,34947,34947,5120,37.4
2013,21,047,24344,24344,4025,28.7
2013,21,059,38210,38210,5678,39.8
2013,21,067,125138,125138,26737,34.2
2013,21,093,41187,41187,6501,35.6
2013,21,111,309533,309533,53604,38.3
2013,21,117,61930,61930,11983,35.8
2013,21,145,25886,25886,5845,42.1
2013,21,151,32298,32298,7220,34.1
2013,21,195,25658,25658,6282,41.4
2013,21,227,45541,45541,9297,32.8
2013,22,005,40762,40762,7438,34.7
2013,22,015,47151,47151,7676,33.7
2013,22,017,98570,98570,26891,36.6
2013,22,019,76601,76601,12226,36.5
2013,22,033,168824,168824,53174,33
2013,22,045,26536,26536,7710,35.6
2013,22,051,167442,167442,35657,38.9
2013,22,055,88453,88453,18094,33.8
2013,22,057,34469,34469,8764,36.4
2013,22,063,47465,47465,7812,35.5
2013,22,071,158354,158354,44833,35.4
2013,22,073,56477,56477,15456,34.7
2013,22,079,48074,48074,12408,36.8
2013,22,097,31698,31698,11366,36.7
2013,22,103,88248,88248,10183,39.6
2013,22,105,46039,46039,9061,33.8
2013,22,109,38949,38949,4908,35.1
2013,23,001,43736,43736,6209,40.9
2013,23,003,30097,30097,3533,46.5
2013,23,005,116017,116017,13241,42
2013,23,011,50670,50670,8432,44
2013,23,019,62039,62039,8180,41.2
2013,23,031,81605,81605,6375,44.7
2013,24,001,26573,26573,3979,42.2
2013,24,003,201695,201695,15871,38.5
2013,24,005,313837,313837,37951,39
2013,24,009,30729,30729,3230,40.4
2013,24,013,60362,60362,5586,42.1
2013,24,015,36759,36759,4462,39.3
2013,24,017,52683,52683,4757,37.6
2013,24,021,88531,88531,7631,39.4
2013,24,025,91938,91938,9270,40.2
2013,24,027,108188,108188,6644,38.6
2013,24,031,364743,364743,34534,38.4
2013,24,033,306730,306730,43445,35.9
2013,24,037,36083,36083,3389,36.7
2013,24,043,56400,56400,8466,40.3
2013,24,045,37037,37037,6199,34.9
2013,24,510,244114,244114,74781,34.6
2013,25,001,94479,94479,8051,51.5
2013,25,003,54963,54963,6642,45.6
2013,25,005,212609,212609,32082,40.2
2013,25,009,286891,286891,37617,40.9
2013,25,011,30990,30990,4104,45.8
2013,25,013,175846,175846,34425,38.3
2013,25,015,59101,59101,8085,36.4
2013,25,017,584142,584142,64014,38.7
2013,25,021,259006,259006,21644,41
2013,25,023,177399,177399,18269,42.5
2013,25,025,290581,290581,74627,32.2
2013,25,027,300998,300998,41486,39.8
2013,26,005,41157,41157,5916,40.5
2013,26,017,44918,44918,8114,42.1
2013,26,021,59239,59239,9162,42.1
2013,26,025,52980,52980,9795,40.1
2013,26,037,28364,28364,3641,40.4
2013,26,045,44259,44259,6270,41
2013,26,049,163740,163740,41967,39.7
2013,26,055,33798,33798,4113,41.4
2013,26,065,110512,110512,29904,31.5
2013,26,073,25225,25225,9371,26.6
2013,26,075,61235,61235,14481,40.8
2013,26,077,100735,100735,19286,34
2013,26,081,230446,230446,40449,34.9
2013,26,087,32998,32998,4084,43.2
2013,26,091,37270,37270,5112,40.8
2013,26,093,68221,68221,4924,42.5
2013,26,099,335982,335982,50978,41.1
2013,26,103,25676,25676,4266,39.7
2013,26,111,33858,33858,5062,41
2013,26,115,58479,58479,8902,41.6
2013,26,121,65559,65559,15336,39.1
2013,26,125,493007,493007,55034,40.8
2013,26,139,95068,95068,15361,34.7
2013,26,145,77518,77518,16740,40.9
2013,26,147,63462,63462,12219,42.5
2013,26,155,28093,28093,5054,41.6
2013,26,159,29341,29341,4381,41.7
2013,26,161,137728,137728,31232,33.6
2013,26,163,664415,664415,224211,38
2013,27,003,124047,124047,11603,37.8
2013,27,013,24736,24736,6049,30.4
2013,27,019,34659,34659,1686,36.7
2013,27,037,157195,157195,14974,37.4
2013,27,053,489690,489690,66713,36.1
2013,27,109,58203,58203,5994,37.4
2013,27,123,206353,206353,35157,34.5
2013,27,131,22361,22361,3867,35.4
2013,27,137,84311,84311,13396,40.9
2013,27,139,46196,46196,3157,35.6
2013,27,141,29288,29288,2061,36
2013,27,145,57623,57623,7535,33.6
2013,27,163,90586,90586,5978,39
2013,27,171,45028,45028,2713,35.1
2013,28,033,59048,59048,6265,36.4
2013,28,035,28256,28256,9148,31.6
2013,28,047,75258,75258,21662,35.3
2013,28,049,89320,89320,32995,33.9
2013,28,059,49263,49263,10985,37
2013,28,067,24601,24601,5584,37.6
2013,28,075,31194,31194,7370,37.4
2013,28,081,32442,32442,4010,37.1
2013,28,089,36817,36817,6190,37.8
2013,28,121,54237,54237,4933,36.9
2013,29,019,67680,67680,18906,29.9
2013,29,021,32448,32448,6012,37.2
2013,29,031,29621,29621,5735,35.4
2013,29,037,37378,37378,4075,38.7
2013,29,043,29915,29915,2902,36.8
2013,29,047,87712,87712,10551,36
2013,29,051,28441,28441,6435,37.2
2013,29,071,39255,39255,4398,40.1
2013,29,077,118068,118068,24073,35.4
2013,29,095,274269,274269,51678,36.5
2013,29,097,45456,45456,8036,35.2
2013,29,099,82011,82011,10791,38.4
2013,29,165,37664,37664,2079,36.9
2013,29,183,138788,138788,10550,37.7
2013,29,187,24435,24435,6413,38.1
2013,29,189,401795,401795,46656,40.3
2013,29,510,140536,140536,40750,34.7
2013,30,013,34492,34492,5092,37.4
2013,30,029,36391,36391,6882,41.6
2013,30,031,37767,37767,7023,32.9
2013,30,049,26607,26607,3418,40.7
2013,30,063,45820,45820,8281,34.2
2013,30,111,61439,61439,9574,37.8
2013,31,055,209490,209490,29082,34
2013,31,109,117048,117048,20638,32.9
2013,31,153,60375,60375,5511,33.8
2013,32,003,713577,713577,147871,36.5
2013,32,031,164597,164597,29227,37.2
2013,55,025,212218,212218,34855,34.6
2013,55,027,31784,31784,2427,42
2013,55,035,39652,39652,4985,33.9
2013,55,039,41202,41202,2582,40.7
2013,55,055,32613,32613,3437,39
2013,55,059,62882,62882,12835,37
2013,55,063,45632,45632,8955,35.5
2013,55,071,33343,33343,2704,44.8
2013,55,073,54422,54422,5890,40.7
2013,55,079,381115,381115,91407,34
2013,55,087,70571,70571,7557,38
2013,55,089,33805,33805,2458,44.5
2013,55,097,27605,27605,4776,36.3
2013,55,101,72057,72057,8231,39.6
2013,55,105,64088,64088,10317,39.1
2013,55,109,32541,32541,1786,37.9
2013,55,117,47295,47295,4224,41.6
2013,55,127,40292,40292,6019,38.9
2013,55,131,52779,52779,5362,42
2013,55,133,155263,155263,8592,42.8
2013,55,139,68985,68985,8119,37.6
2013,55,141,31724,31724,2638,44.1
2013,56,021,35785,35785,3538,36.4
2013,56,025,32665,32665,2948,35.8
2014,23,019,61218,61218,13113,41.9
2014,23,031,83504,83504,9097,44.4
2014,24,001,29348,29348,4751,41.5
2014,24,003,203775,203775,16179,38.3
2014,24,005,311099,311099,34835,39.2
2014,24,009,31200,31200,4147,40.7
2014,24,013,59430,59430,2967,42.4
2014,24,015,36857,36857,4201,39.5
2014,24,017,54600,54600,3495,38.4
2014,24,021,89084,89084,6497,39.4
2014,24,025,92304,92304,9646,40.4
2014,24,027,109651,109651,8268,38.4
2014,24,031,364854,364854,33181,38.6
2014,24,033,307022,307022,37568,36.1
2014,24,037,39179,39179,5454,35.9
2014,24,043,54722,54722,8309,41.6
2014,24,045,37036,37036,7748,35.2
2014,24,510,238897,238897,71667,34.6
2014,25,001,95697,95697,7072,51.8
2014,25,003,54706,54706,7138,45.7
2014,25,005,212901,212901,29726,41
2014,25,009,287808,287808,38154,40.5
2014,25,011,29859,29859,3019,45
2014,25,013,176742,176742,32830,38.7
2014,25,015,58332,58332,10979,35.9
2014,25,017,585634,585634,63755,38.4
2014,25,021,260058,260058,20713,40.9
2014,25,023,183251,183251,16583,42.6
2014,25,025,295187,295187,82535,32.4
2014,25,027,299841,299841,37718,40
2014,26,005,41779,41779,5592,39.6
2014,26,017,42706,42706,6728,43
2014,26,021,62984,62984,13783,41.8
2014,26,025,52385,52385,7690,40.3
2014,26,037,28448,28448,4217,39.7
2014,26,045,44115,44115,4569,41.8
2014,26,049,167096,167096,36916,39.7
2014,26,055,35935,35935,2967,43.1
2014,26,065,110794,110794,25977,31.6
2014,26,073,24999,24999,11915,26.3
2014,26,075,61686,61686,9678,41.2
2014,26,077,100171,100171,22340,34.2
2014,26,081,231986,231986,41622,34.9
2014,26,087,31395,31395,4251,43.5
2014,26,091,38483,38483,6091,41
2014,26,093,69272,69272,4570,43
2014,26,099,337712,337712,45785,40.9
2014,26,103,26250,26250,4552,39
2014,26,111,33579,33579,4158,41.2
2014,26,115,57879,57879,7126,42.1
2014,26,121,64646,64646,13620,38.6
2014,26,125,492063,492063,52891,40.9
2014,26,139,97198,97198,11137,34.7
2014,26,145,78000,78000,15625,40.3
2014,26,147,62728,62728,9130,43.1
2014,26,155,27285,27285,4561,42.7
2014,26,159,28584,28584,4246,41
2014,26,161,137240,137240,25851,33.5
2014,26,163,661414,661414,205699,37.7
2014,27,003,124579,124579,9326,38.2
2014,27,013,24986,24986,5639,31.2
2014,27,019,34298,34298,2113,36.7
2014,27,037,157153,157153,14545,37.7
2014,27,053,493219,493219,71746,36.2
2014,27,109,58607,58607,7167,37.4
2014,27,123,207243,207243,33146,34.6
2014,27,131,22933,22933,2902,36.6
2014,27,137,85475,85475,14710,41
2014,27,139,46741,46741,3010,35.5
2014,27,141,30571,30571,4161,35.4
2014,27,145,57226,57226,8413,34
2014,27,163,91281,91281,5627,39.1
2014,27,171,44435,44435,2742,36.1
2014,28,033,60534,60534,5427,36.2
2014,28,035,26683,26683,10060,31.9
2014,28,047,78512,78512,20688,35.8
2014,28,049,88660,88660,24162,34.2
2014,28,059,49410,49410,11411,38.6
2014,28,067,24132,24132,8863,36.6
2014,28,075,28683,28683,5677,38.3
2014,28,081,31006,31006,7774,37.1
2014,28,089,36629,36629,7296,37.2
2014,28,121,54093,54093,7798,36.7
2014,29,019,67198,67198,19790,30.3
2014,29,021,33015,33015,6120,35.9
2014,29,031,29949,29949,7050,37.3
2014,29,037,38241,38241,6300,39.8
2014,29,043,30525,30525,3429,38.2
2014,29,047,88345,88345,8604,37.2
2014,29,051,29184,29184,4485,38.1
2014,29,071,40748,40748,4936,40.4
2014,29,077,117910,117910,26304,36.4
2014,29,095,272945,272945,51529,36.8
2014,29,097,44377,44377,9720,35.6
2014,29,099,83045,83045,10589,39.1
2014,29,165,36951,36951,3325,38.8
2014,29,183,140043,140043,11238,37.5
2014,29,187,24915,24915,4562,39.9
2014,29,189,398531,398531,40118,40.4
2014,29,510,137784,137784,44140,34.9
2014,30,013,34018,34018,5059,36.5
2014,30,029,36820,36820,5215,43.2
2014,30,031,39067,39067,7615,33.4
2014,30,049,26593,26593,2544,42.1
2014,30,063,46407,46407,8296,35.1
2014,30,111,61936,61936,9062,37.7
2014,31,055,209520,209520,35115,34
2014,31,109,119205,119205,15037,33.1
2014,31,153,63029,63029,2880,34.1
2014,32,003,731322,731322,146613,36.8
2014,32,031,166641,166641,36416,37.6
2014,33,005,31305,31305,3342,42.1
2014,33,009,35436,35436,2575,42.3
2014,33,011,153482,153482,13837,40.3
2014,33,013,57023,57023,7802,42.6
2014,33,015,119020,119020,7518,44
2014,33,017,46859,46859,5191,36.8
2014,34,001,101937,101937,18469,41.1
2014,34,003,337469,337469,33311,41.6
2014,34,005,165424,165424,14905,41.2
2014,34,007,188064,188064,34087,38.3
2014,34,009,40779,40779,6126,48.5
2014,34,011,50593,50593,12411,36.5
2014,34,013,277735,277735,52858,37
2014,34,015,104305,104305,10822,39.7
2014,34,017,253300,253300,50983,34.8
2014,34,019,47387,47387,1841,44.7
2014,34,021,131564,131564,19544,38.4
2014,34,023,282860,282860,28927,37.9
2014,34,025,230391,230391,20578,42.3
2014,34,027,179654,179654,11676,42.4
2014,34,029,220941,220941,29195,42.9
2014,34,031,159309,159309,42527,36.7
2014,34,033,23832,23832,3771,41.9
2014,34,035,117482,117482,4756,41.6
2014,34,037,54174,54174,5293,43.9
2014,34,039,186037,186037,26374,37.9
2014,34,041,41607,41607,3203,43
2014,35,001,261279,261279,60051,36.8
2014,35,005,23747,23747,5734,35
2014,35,013,75530,75530,22277,32.7
2014,35,025,21805,21805,6166,31.8
2014,35,031,18148,18148,13731,31.4
2014,35,035,23190,23190,5572,36.1
2014,35,043,49357,49357,7358,39.4
2014,35,045,40378,40378,15126,34.7
2014,35,049,60565,60565,8334,44.6
2014,35,061,26595,26595,8948,39.4
2014,36,001,124716,124716,19684,38
2014,36,005,492481,492481,187199,33.4
2014,36,007,78810,78810,18029,39.9
2014,36,009,30735,30735,4565,42
2014,36,011,31290,31290,4245,42.6
2014,36,013,52916,52916,11106,41.9
2014,36,015,34617,34617,7472,41.4
2014,36,019,31426,31426,7864,39.5
2014,36,027,104190,104190,9374,41.3
2014,36,029,383657,383657,63226,40.8
2014,36,045,43516,43516,6298,32.2
2014,36,047,942402,942402,254036,34.5
2014,36,051,25334,25334,3886,40.3
2014,36,053,25932,25932,3116,41.3
2014,36,055,298271,298271,50071,39
2014,36,059,440168,440168,38745,41.5
2014,36,061,762228,762228,134888,36.6
2014,36,063,86907,86907,10175,42.8
2014,36,065,90583,90583,17597,41.6
2014,36,067,185474,185474,37547,38.6
2014,36,069,43581,43581,4728,43.5
2014,36,071,124587,124587,22764,36.8
2014,36,075,45646,45646,11011,39.6
2014,36,079,34234,34234,1921,43.7
