year,StateCode,CountyCode,workers,medianHouseIncome,medianFamilyIncome,medianNonFamIncome,medianWorkerIncome
2017,47,179,63019,40697,61982,24496,28234
2017,47,187,118975,105622,119536,54663,45925
2017,47,189,70094,69959,79149,35261,37944
2017,48,005,39152,45326,54175,20517,26161
2017,48,021,-999999999,72107,79231,37183,32408
2017,48,027,168990,52479,60559,36024,30692
2017,48,029,967787,54175,65031,35011,30428
2017,48,037,40748,50573,70127,23494,33848
2017,48,039,178457,82229,98087,41828,41942
2017,48,041,108748,45155,63084,23824,24213
2017,48,061,172514,36975,44971,17291,22263
2017,48,085,529001,94933,108141,52254,50212
2017,48,091,70625,71060,90729,43560,40440
2017,48,099,33592,52769,58337,27462,25660
2017,48,113,1375047,56718,64400,41680,32275
2017,48,121,468218,86291,103901,47052,43250
2017,48,135,80365,55380,61654,32878,34180
2017,48,139,87035,72138,83259,32931,37201
2017,48,141,396488,44489,49457,25528,25429
2017,48,157,381503,90845,101309,49513,41923
2017,48,167,163924,70494,81959,37892,40304
2017,48,181,63184,56718,71571,28619,31461
2017,48,183,58052,47095,60102,30321,26212
2017,48,187,77177,66486,76158,35663,35936
2017,48,201,2364027,58645,68010,41203,32793
2017,48,203,27202,53394,66152,22203,32472
2017,48,209,115679,65667,82006,36825,31656
2017,48,213,34046,44971,55737,28014,27422
2017,48,215,358011,37106,42446,19576,20893
2017,48,231,43386,55786,65000,34808,33664
2017,48,245,111614,47657,59914,27777,30227
2017,48,251,81032,62482,73514,39512,37424
2017,48,257,60666,65841,73852,37801,36480
2017,48,291,31728,45614,57266,24963,31795
2017,48,303,158268,47317,65664,24183,25468
2017,48,309,123114,47267,61864,27653,25848
2017,48,329,82643,75590,85370,50785,45494
2017,48,339,286220,76811,88586,41355,40101
2017,48,347,30219,47589,61297,23247,21714
2017,48,355,175904,52482,63367,30896,30591
2017,48,361,38700,58863,72679,33201,36229
2017,48,367,63534,75823,87745,40142,35129
2017,48,375,52828,45312,53905,25511,29799
2017,48,381,73820,62098,81125,36762,32265
2017,48,397,48772,94848,106853,37465,50215
2017,48,409,30158,51012,57924,24800,26497
2017,48,423,104884,54339,61807,31429,31035
2017,48,439,1073408,65052,76511,41357,36216
2017,48,441,72643,51894,60907,32621,26757
2017,48,451,61133,51114,68073,31976,30090
2017,48,453,716465,72884,94284,52144,40668
2017,48,469,46215,51892,62020,34983,30826
2017,48,471,-999999999,40936,52220,32783,26846
2017,48,479,114088,43408,47605,25585,25113
2017,48,485,64326,43295,58929,25777,26989
2017,48,491,283751,81719,96464,51541,41395
2017,48,497,31105,58839,66647,32932,30706
2017,49,005,61949,52828,67773,30553,22061
2017,49,011,171091,80301,88688,43709,35932
2017,49,035,617267,71471,82730,42509,33231
2017,49,045,34734,72386,76093,39564,34699
2017,49,049,289233,70417,76015,38799,26355
2017,49,053,72640,54842,66564,31277,26034
2017,49,057,127226,62917,71509,37857,31092
2017,50,007,94866,64444,86709,41983,32208
2017,51,003,55319,77181,96605,50934,36831
2017,51,013,155650,117237,154926,92075,69451
2017,51,015,35493,57017,70704,28676,32161
2017,51,019,38544,66327,71656,27735,35142
2017,51,041,184126,80800,93358,46537,41006
2017,51,059,649209,118279,136602,78927,52297
2017,51,061,36001,98585,115763,60063,46793
2017,51,069,-999999999,72405,86355,47446,41395
2017,51,085,58027,90066,99291,36409,42638
2017,51,087,180789,67185,84449,42527,39157
2017,51,095,36311,87910,101335,42483,33591
2017,51,107,225096,135842,152546,85422,59857
2017,01,003,99593,55342,76285,30729,31100
2017,01,015,52485,46763,57899,27426,30567
2017,01,043,37513,45044,56217,28645,28892
2017,01,049,29993,39373,48055,21676,29047
2017,01,051,38204,60558,71226,40788,36231
2017,01,055,41354,41576,61206,19557,26863
2017,01,069,48593,44529,60263,26147,29813
2017,01,073,322283,50709,64758,31590,31702
2017,01,077,42954,45352,59793,25359,27374
2017,01,081,77563,52943,72030,27177,25234
2017,01,083,43462,55817,70324,30391,28554
2017,01,089,186245,62312,81897,35213,35649
2017,01,095,39984,41476,50875,22137,26162
2017,01,097,183193,46023,57863,26004,31423
2017,01,101,106221,45724,59645,30623,26889
2017,01,103,53637,48563,61116,24720,26403
2017,01,115,-999999999,50934,59216,32345,35273
2017,01,117,112128,73031,93095,39187,40347
2017,01,121,32697,39731,53430,24983,28801
2017,01,125,98287,52313,65420,29873,29688
2017,01,127,27414,41973,60331,19062,28504
2017,02,020,166017,79166,91590,53445,41094
2017,02,090,52586,76747,87717,49629,39470
2017,02,170,48920,69121,86057,37358,35625
2017,04,001,21731,31671,40667,14282,28547
2017,04,003,52966,51816,62433,32038,27116
2017,04,005,73169,54893,70773,29781,25090
2017,04,013,2178212,62223,74473,41312,34634
2017,04,015,80051,42311,52417,24691,26316
2017,04,017,41934,41295,50109,22205,25549
2017,04,019,481149,51425,64449,32823,28756
2017,04,021,161853,52788,62741,28875,30058
2017,04,025,92965,50041,60859,32721,28865
2017,04,027,88276,46798,53205,25652,26281
2017,05,007,134881,63746,74706,34869,36648
2017,05,031,55267,50422,61414,27048,28318
2017,05,045,61727,47964,66053,27359,30942
2017,05,051,41213,46101,60179,24630,28842
2017,05,069,28353,37678,47466,27864,28350
2017,05,085,35380,51835,60131,23284,33307
2017,05,119,198491,52450,70261,33323,33580
2017,05,125,59899,59633,69789,33814,38518
2017,05,131,61951,41917,53089,25734,27492
2017,05,143,120174,50169,62718,26777,30349
2017,05,145,35041,42443,53871,23536,27528
2017,06,001,914925,96296,115386,59277,48132
2017,06,007,106233,49061,62247,28497,25561
2017,06,013,590684,95339,108124,56982,44585
2017,06,017,86574,79414,99287,39214,40801
2017,06,019,449054,51800,58078,32729,27282
2017,06,023,65074,46494,67780,26137,26838
2017,06,025,69555,47211,52321,30410,27075
2017,06,029,378872,49854,53277,32283,27089
2017,06,031,64156,57555,58581,46613,27999
2017,06,033,27019,48930,61981,24004,24928
2017,06,037,5294013,65006,72816,45376,32169
2017,06,039,64638,51283,55957,31486,22060
2017,06,041,133623,113908,150028,62293,51810
2017,06,045,43159,53024,66592,31136,26062
2017,06,047,118022,47735,49229,34133,25967
2017,06,053,207323,71274,76863,45372,28383
2017,06,055,75786,86562,102824,49162,38777
2017,06,057,49341,65385,87003,41166,35565
2017,06,059,1680336,86217,97012,56682,37447
2017,06,061,187608,80728,98262,44418,44288
2017,06,065,1133406,63944,75349,31828,30877
2017,06,067,755782,63045,74899,43990,35743
2017,06,071,992580,60420,66646,36241,30914
2017,06,073,1785209,76207,87281,51928,36406
2017,06,075,555892,110816,131244,89046,60093
2017,06,077,335778,61164,70615,32533,32327
2017,06,079,138856,71880,91611,41764,31629
2017,06,081,434217,116653,133877,74881,51114
2017,06,083,233916,71106,82634,50523,30205
2017,06,085,1055821,119035,133345,75451,51632
2017,06,087,148582,79705,103539,45009,31040
2017,06,089,79589,52439,64543,28070,31029
2017,06,095,224824,77133,89815,44980,38420
2017,06,097,270021,80409,96745,47850,37003
2017,06,099,257560,59514,65227,34423,30801
2017,06,101,41973,55062,64699,39432,30877
2017,06,107,204436,46266,49815,31987,25667
2017,06,111,445581,82857,92061,51888,35622
2017,06,113,109053,65729,87092,39583,28876
2017,06,115,34859,63120,75743,30658,36843
2017,08,001,270284,66517,75417,45763,35045
2017,08,005,366089,75357,91364,48728,40201
2017,08,013,184710,80834,108380,47308,36228
2017,08,014,39634,90939,120435,53735,47996
2017,08,031,415851,65224,85166,51754,41316
2017,08,035,186451,111482,126053,60619,52642
2017,08,041,370917,65370,76869,39909,33678
2017,08,059,326638,80616,97801,48546,41105
2017,08,069,187783,69102,93647,38261,32978
2017,08,077,75067,52742,63742,33639,30102
2017,08,101,74920,43148,57591,24732,26794
2017,08,123,160300,68884,79403,38495,35510
2017,09,001,513600,91198,112574,52365,41765
2017,09,003,474201,70429,90024,42246,41590
2017,09,005,103132,78436,96651,48763,41117
2017,09,007,92463,79646,101628,44596,46698
2017,09,009,459625,66863,86424,42402,40140
2017,09,011,144361,71987,87578,45782,39036
2017,09,013,82087,72117,100114,45499,36452
2017,09,015,61829,63573,81856,27586,35112
2017,10,001,86694,57608,64417,34995,30978
2017,10,003,271961,66647,84408,39762,40665
2017,10,005,105101,61985,71520,34132,32022
2017,11,001,408910,82372,106528,68067,54604
2017,12,001,134027,44676,67930,28162,25552
2017,12,005,86997,52415,67834,30507,30182
2017,12,009,265663,52540,65184,33139,30732
2017,12,011,1022424,56842,70391,37103,31839
2017,12,015,65993,52070,60364,35442,29279
2017,12,017,52684,43548,52686,26733,25923
2017,12,019,104478,65247,73489,42203,31742
2017,12,021,165059,66048,77538,44944,30191
2017,12,023,27149,40811,52010,23546,27264
2017,12,031,494549,52062,65516,34647,31752
2017,12,033,155514,48631,56004,33697,28697
2017,12,035,43286,49652,61801,34313,26646
2017,12,053,73702,44892,52392,28253,27356
2017,12,055,34175,35543,46739,23329,22921
2017,12,057,722614,54731,67718,37597,32112
2017,12,061,64001,49177,65523,33456,28091
2017,12,069,154342,51383,62040,32769,30276
2017,12,071,334457,53928,64719,35001,28668
2017,12,073,160031,51642,74360,32141,27150
2017,12,081,171165,55268,68789,34810,30622
2017,12,083,134436,43910,51752,29825,27719
2017,12,085,70107,54681,80978,34842,30987
2017,12,086,1408195,49930,55676,30489,28310
2017,12,087,44232,65747,76623,45255,35166
2017,12,089,38882,71489,80226,46577,32225
2017,12,091,103671,61866,76864,36406,31387
2017,12,095,723188,54107,62074,37451,29592
2017,12,097,175509,49762,55516,30856,24919
2017,12,099,724291,60057,74497,40348,31753
2017,12,101,232506,51347,61088,30149,32084
2017,12,103,481504,51512,68789,34265,31973
2017,12,105,297698,48475,55353,30674,28879
2017,12,107,28822,33790,39130,20863,25356
2017,12,109,116992,73836,85243,44000,37482
2017,12,111,139987,50062,57451,29506,27654
2017,12,113,82891,66059,69249,39189,31569
2017,12,115,176814,58400,75190,35897,30883
2017,12,117,239788,64049,81115,38928,36228
2017,12,119,-999999999,54057,63591,33809,23612
2017,12,127,236923,46901,61082,29519,30222
2017,12,131,30676,51620,62473,28968,30608
2017,13,013,39690,59994,66566,29633,30737
2017,13,015,53240,54218,64812,25189,32144
2017,13,021,66980,37444,52952,30361,26768
2017,13,031,37497,42138,51663,25509,21721
2017,13,045,60169,50100,63938,35099,27298
2017,13,047,-999999999,53231,65759,20534,31731
2017,13,051,150948,55352,62371,38325,30754
2017,13,057,130965,76368,88051,44912,41008
2017,13,059,66108,39825,54296,24225,21340
2017,13,063,142567,45172,51511,31430,27067
2017,13,067,409721,75654,92088,47399,40429
2017,13,073,72268,74164,90414,37897,35047
2017,13,077,75936,72787,81201,38772,36730
2017,13,089,416182,61827,73998,47827,35086
2017,13,095,40664,38712,45419,26763,24846
2017,13,097,74498,61094,67834,40707,32495
2017,13,113,56040,84742,96160,47616,41153
2017,13,115,44885,45854,55236,26794,26753
2017,13,117,118446,102084,116492,53955,51136
2017,13,121,575930,65037,90594,46130,40615
2017,13,127,-999999999,50998,74771,31362,31245
2017,13,135,484735,68914,77346,46314,34705
2017,13,139,100492,61977,71057,36857,28916
2017,13,151,120426,67018,76532,37346,35939
2017,13,153,79366,58525,65516,35162,31181
2017,13,157,33234,66557,76261,38844,36123
2017,13,185,52561,41156,49986,20780,29459
2017,13,215,89661,42107,59942,28417,26703
2017,13,217,52632,57337,67056,27403,31979
2017,13,223,80843,66482,70605,40568,35590
2017,13,245,97475,37324,49478,25701,23351
2017,13,247,42803,62429,71520,30118,37900
2017,13,255,-999999999,47027,47031,33900,30503
2017,13,285,29630,38977,57034,25180,26449
2017,13,295,32469,45410,52468,28434,32163
2017,13,297,42731,54867,66814,26291,31835
2017,13,313,49055,40717,50037,30180,30394
2017,15,001,95167,57545,70795,31087,31686
2017,15,003,531007,81284,95697,45810,38583
2017,15,007,38290,83860,95837,40260,37739
2017,15,009,88831,80241,91782,41059,38688
2017,16,001,237830,60858,81732,36313,32249
2017,16,005,39914,51612,62186,29358,22666
2017,16,019,53504,53478,66629,26787,27704
2017,16,027,99445,47324,53872,27018,23728
2017,16,055,74801,57219,66328,37802,30766
2017,16,083,41865,51589,57162,31583,26935
2017,17,001,33514,48679,63396,29321,31661
2017,17,019,107202,50281,80289,25895,26321
2017,17,031,2759972,61405,75419,41853,37003
2017,17,037,55371,59942,78779,36378,25493
2017,17,043,515372,89521,107585,50943,45300
2017,17,089,282847,75628,87696,43618,36325
2017,17,091,52930,58539,72034,27385,32407
2017,17,093,65810,91250,101004,66324,40268
2017,17,097,380692,85895,102528,45863,38327
2017,17,099,56419,56896,65223,34284,31024
2017,17,111,175066,86348,98415,42712,41079
2017,17,113,90973,68274,92697,33573,36760
2017,17,115,51988,51970,67128,27901,30501
2017,17,119,135702,57890,73414,31040,35010
2017,17,143,87299,53843,69428,34017,31755
2017,17,161,72403,51711,64527,33342,29337
2017,17,163,135751,51670,68481,30109,31110
2017,17,167,100212,61542,80190,36849,36909
2017,17,179,65061,60306,75856,36259,35042
2017,17,183,33672,42345,52374,29413,30067
2017,17,197,369635,82196,96034,43721,40365
2017,17,199,30367,50408,68732,27851,32074
2017,17,201,146009,53337,62521,34317,32030
2017,18,003,189556,52484,66490,31211,31807
2017,18,005,41882,61533,76568,33894,35746
2017,18,011,-999999999,81785,100254,44316,42356
2017,18,019,61201,52036,62394,35636,31469
2017,18,035,57805,41255,60830,22457,25235
2017,18,039,100444,58960,66131,33185,33294
2017,18,043,39209,60690,77140,32335,36449
2017,18,053,31109,44768,55054,27259,24593
2017,18,057,176858,93604,109401,52794,50567
2017,18,059,-999999999,70473,82092,36605,38708
2017,18,063,91283,70991,80587,45608,40282
2017,18,067,39595,49346,60217,29153,30386
2017,18,081,82326,70339,87382,40673,41422
2017,18,085,41709,63463,70389,37598,33409
2017,18,089,233441,54981,66888,33456,33582
2017,18,091,48638,50736,61396,26932,29508
2017,18,095,60006,43060,54580,27726,30072
2017,18,097,487974,47344,60236,32871,31457
2017,18,105,77537,48713,70527,25829,21656
2017,18,109,34225,60946,67821,41442,34273
2017,18,127,83111,65747,80682,39241,40079
2017,18,141,136545,52106,66644,31954,30840
2017,18,157,102655,52183,76031,26686,24428
2017,18,163,88851,46681,69291,26614,31067
2017,18,167,53385,41125,55546,26645,23429
2017,18,177,31868,45017,58051,25270,27381
2017,19,013,72609,49779,66375,31914,26772
2017,19,049,48298,88561,111842,54541,51112
2017,19,061,51060,61497,78083,35818,35066
2017,19,103,86362,61011,95339,36474,29956
2017,19,113,125495,63149,80215,38332,35311
2017,19,153,270521,65995,80783,44486,36732
2017,19,155,49743,58633,77943,33237,35752
2017,19,163,88530,58129,76832,37066,35432
2017,19,169,51323,60351,98224,29906,21630
2017,19,193,51810,55273,67894,32049,32252
2017,20,015,31923,64149,79912,31313,39372
2017,20,045,70827,55646,83655,32331,25203
2017,20,091,333096,82855,103813,46483,42857
2017,20,103,40332,70920,81621,37446,35487
2017,20,161,44679,50067,65210,37467,21267
2017,20,173,262590,53923,67079,31870,30984
2017,20,177,89276,57095,74554,34117,36327
2017,20,209,81076,46310,56234,26822,30181
2017,21,015,68290,78415,90477,38114,37697
2017,21,029,41137,62319,69804,31529,37792
2017,21,037,48711,61379,81942,31333,36779
2017,21,047,33568,43940,49884,31959,30362
2017,21,059,49040,49507,59518,30090,29622
2017,21,067,178846,56137,75756,35303,30005
2017,21,093,52956,51167,66344,31920,33016
2017,21,111,411750,55044,72502,35026,33345
2017,21,117,86854,58595,80196,33199,35852
2017,21,145,30112,49436,75325,26411,31663
2017,21,151,47694,50893,66485,27817,23066
2017,21,185,33324,96576,108986,40132,45782
2017,21,227,66817,48962,61594,30512,25958
2017,22,005,60997,70561,81971,37089,42485
2017,22,015,61011,49038,59257,34610,31514
2017,22,017,109317,36165,48709,21456,26083
2017,22,019,102435,52319,66334,31181,32095
2017,22,033,232756,55326,75868,31547,30793
2017,22,045,30785,40019,51598,27205,26818
2017,22,051,218928,51494,63483,33330,32124
2017,22,055,123512,52265,68599,29279,31709
2017,22,057,45136,52283,68323,25640,33804
2017,22,063,65844,60471,67005,24870,35719
2017,22,071,193554,36999,55138,25921,29751
2017,22,073,69369,40161,52612,25754,30001
2017,22,079,57981,41646,55968,23282,27354
2017,22,097,32296,34462,41253,21124,24658
2017,22,103,124867,67396,82090,33398,36449
2017,22,105,63759,44861,50929,24674,28832
2017,22,109,45921,42857,58332,20543,32142
2017,23,001,55429,48286,71436,29752,30726
2017,23,003,30800,43015,51806,21113,30290
2017,23,005,168195,71975,95665,41977,37035
2017,23,011,62063,53073,73179,27217,31240
2017,23,019,78024,50349,60627,28551,28753
2017,23,031,117669,66391,79438,39538,35638
2017,24,001,29269,42019,58342,23156,27661
2017,24,003,322083,97085,111132,59257,46541
2017,24,005,446481,73805,92863,46603,42614
2017,24,009,50402,100590,118614,55935,49379
2017,24,013,91377,93676,105997,46924,47769
2017,24,015,55507,74912,92790,40074,41348
2017,24,017,82696,97986,113916,52480,55694
2017,24,021,140771,92495,104885,52047,46688
2017,24,025,138949,80476,100316,45250,44218
2017,24,027,179525,111473,133203,72443,56644
2017,24,031,599391,103235,121856,69617,48701
2017,24,033,524353,81240,94069,58752,40832
2017,24,037,58469,81495,97523,55585,44570
2017,24,043,73460,60385,75177,31966,33951
2017,24,045,55027,54080,63552,37292,29966
2017,24,510,307585,47131,58613,35393,35251
2017,25,001,109278,71235,91002,42432,35862
2017,25,003,66030,57054,83642,34516,32050
2017,25,005,299974,67842,83003,36020,40164
2017,25,009,425973,75480,93406,40020,38630
2017,25,011,37450,58824,76449,39891,35798
2017,25,013,227153,51726,67374,32079,34078
2017,25,015,89602,67989,87374,39565,29673
2017,25,017,920877,98555,124265,54066,50377
2017,25,021,395594,100829,122752,53448,51005
2017,25,023,281486,86910,105518,41586,42923
2017,25,025,471926,66459,76094,51683,38317
2017,25,027,435093,70402,91427,38503,40683
2017,26,005,57180,62853,74070,33964,35375
2017,26,017,49216,44770,56067,26358,29898
2017,26,021,77813,48629,57453,28598,29418
2017,26,025,64445,45386,57553,28226,30258
2017,26,037,38839,62175,82392,35803,36421
2017,26,045,55614,64522,76929,39897,33718
2017,26,049,191692,46298,58791,26597,27215
2017,26,055,50111,60601,76319,32503,30978
2017,26,065,152561,50896,71803,35290,24941
2017,26,073,35324,44100,62376,23803,16231
2017,26,075,74907,50258,62507,30646,29600
2017,26,077,139585,56025,77610,34635,30414
2017,26,081,350544,61125,75488,35383,32025
2017,26,087,41448,55866,66605,38632,32295
2017,26,091,47990,56515,66187,31845,31653
2017,26,093,102329,80733,95733,41907,41900
2017,26,099,450961,60380,71900,37712,35922
2017,26,103,32377,49008,59650,31256,22260
2017,26,111,39906,61624,77361,30178,34509
2017,26,115,76061,59290,75879,30783,33986
