CountyCode,StateCode,Year,medianFamilyIncome,medianHomeVal,medianHouseIncome,medianHouseholdCosts,medianNonFamIncome,medianRealEstateTax,medianWorkerIncome,population,totalHouses,workers,meanIncome,medianAge,medianIncome,povertyPop,StateAndCounty
061,54,2016,75884,191300,50953,774,27673,991,25357,104622,22139,53357,38699,31.4,38699,83557,4871
081,54,2016,57487,117500,45863,597,22648,685,29319,76601,21624,32924,30431,41.2,30431,59669,4872
107,54,2016,59311,121500,48655,594,30248,748,28533,85643,24149,38514,34991,43,34991,69024,4873
009,55,2016,77835,166100,57783,857,38450,3116,32409,260401,68925,143279,104804,37.1,104804,198851,4874
025,55,2016,94463,255900,70796,1177,44069,4915,36130,531273,129976,316496,217506,35,217506,419508,4875
027,55,2016,68458,160600,55856,885,31439,3021,31396,88068,23914,47316,34648,42.1,34648,68285,4876
035,55,2016,70368,157900,49821,871,29347,2730,28521,102965,26150,58040,41312,34.2,41312,79910,4877
039,55,2016,70860,157700,58310,839,33810,2970,33292,102144,29382,55283,40815,41,40815,79559,4878
055,55,2016,72723,181800,58703,922,31512,3415,31630,84625,21574,46545,32378,39.6,32378,65508,4879
059,55,2016,76738,175100,59417,958,35330,3704,30799,168183,40145,90676,64386,39,64386,130142,4880
063,55,2016,74831,164500,54823,861,35367,3273,28821,118122,30279,65511,47086,35.5,47086,92723,4881
071,55,2016,64819,129100,51752,727,33191,2435,31578,79536,25968,42325,34234,44.6,34234,64616,4882
073,55,2016,68905,146700,54774,779,32920,2748,31108,135603,40115,73600,55147,40.8,55147,107146,4883
079,55,2016,62000,151700,47607,913,31848,3818,31138,951448,188468,491498,381318,34.7,381318,727221,4884
087,55,2016,77729,162100,61149,906,37838,3000,34617,184526,51390,104144,72994,38.2,72994,143185,4885
089,55,2016,100669,270300,84415,1207,36318,4007,41420,88314,26686,46887,35417,44,35417,70284,4886
097,55,2016,67681,162000,53655,731,32188,2722,26532,70447,19125,39261,28009,36.6,28009,55282,4887
101,55,2016,65326,169100,55706,951,32995,3548,31508,195140,49144,97229,75921,40,75921,150605,4888
105,55,2016,61734,138800,50729,837,30931,2907,30632,161620,43739,82579,63222,40.1,63222,125041,4889
109,55,2016,91661,226400,72865,1099,38835,3372,40598,88029,22811,50374,33460,38.3,33460,67572,4890
117,55,2016,72368,154700,54059,764,31270,2996,33469,115427,33022,62113,47652,41.5,47652,90439,4891
127,55,2016,73710,195700,58302,1001,27938,3615,27933,102959,26777,54201,40039,39.9,40039,81108,4892
131,55,2016,87028,223100,73502,1084,37431,3423,40548,134296,40692,73888,53090,42.9,53090,106754,4893
133,55,2016,98711,273000,81878,1233,39894,4055,41760,398424,119104,220063,156503,43.2,156503,319615,4894
139,55,2016,76020,146300,56754,852,32068,2990,31630,169886,45246,90894,69943,38.6,69943,131412,4895
141,55,2016,66384,134400,51887,700,30489,2477,35248,73107,23502,39335,32749,44.1,32749,58538,4896
021,56,2016,72136,210200,62221,1021,34029,1260,32951,98136,25987,52037,38181,36.4,38181,75937,4897
025,56,2016,71294,208800,59474,880,31827,1334,30574,81039,20843,44231,32059,36,32059,62411,4898
015,33,2017,107652,327500,89451,1586,48272,6354,46013,306363,90918,180896,120096,44.6,120096,252148,4899
017,33,2017,83088,246100,71057,1249,46865,5721,33171,128613,31206,75527,48988,36.4,48988,98883,4900
001,34,2017,79374,211600,61777,1290,31481,6065,30902,269918,62964,140155,97618,42,97618,215017,4901
003,34,2017,114132,470300,94107,1803,51923,10001,50273,948406,215927,506934,338516,41.7,338516,762650,4902
005,34,2017,99891,244400,87673,1534,51120,6775,44139,448596,123012,240738,164248,41.4,164248,356186,4903
007,34,2017,83831,197900,66196,1289,35151,6772,37504,510719,125863,272552,190616,38.6,190616,403092,4904
009,34,2017,80795,297600,66953,1296,39207,4436,32494,93553,30613,45049,39526,50.1,39526,77563,4905
011,34,2017,63730,162100,52627,1102,29470,4416,27537,152538,33559,69467,50696,37.9,50696,110384,4906
013,34,2017,77448,379400,60430,1423,35839,10001,38520,808285,128910,419230,284928,37.7,284928,620762,4907
015,34,2017,103008,222100,86496,1474,40736,6894,41788,292206,85189,158612,105236,40.6,105236,233445,4908
017,34,2017,72406,377800,67154,1469,51113,8339,40217,691643,79978,388523,251906,35.2,251906,559062,4909
019,34,2017,140115,405200,112038,1880,56470,9358,56045,125059,37799,69365,45967,46.3,45967,100799,4910
021,34,2017,102390,293800,79173,1486,41743,7650,40501,374733,81741,194942,128757,38.4,128757,289865,4911
023,34,2017,101054,340700,85337,1630,48713,7945,45377,842798,181906,439097,285446,38.4,285446,651700,4912
025,34,2017,123628,421700,98270,1779,52694,8418,48044,626351,175403,341136,235727,43.2,235727,504771,4913
027,34,2017,137268,462400,114732,1933,61543,9543,55183,499693,133490,275954,180854,42.2,180854,400587,4914
029,34,2017,89352,279600,71081,1394,34993,5679,37976,597943,180631,278457,225847,42.7,225847,466069,4915
031,34,2017,72935,334100,64233,1470,36981,9460,34166,512607,87365,258780,168397,36.9,168397,397830,4916
033,34,2017,80051,192800,61250,1127,33265,5772,36902,62792,16604,30743,24801,42.1,24801,49914,4917
035,34,2017,133822,424900,112153,1952,60840,9232,51584,335432,88392,182469,114812,41.1,114812,268646,4918
037,34,2017,102129,268500,90026,1660,47906,7183,44908,141682,43930,80253,53396,44.8,53396,116434,4919
039,34,2017,90297,369300,77326,1589,42140,9792,38313,563892,110787,302389,190138,38.5,190138,441797,4920
041,34,2017,92111,271900,80657,1424,47500,7196,42140,106798,29866,60161,41366,44,41366,87254,4921
001,35,2017,67388,198000,51005,922,31932,2029,31022,676773,167478,337224,264827,37.8,264827,538310,4922
005,35,2017,53662,120100,44899,674,24941,791,27816,64866,16198,28084,23002,34.6,23002,47779,4923
013,35,2017,49072,145200,37144,694,21740,1114,21172,215579,48538,92314,75441,33.3,75441,161513,4924
025,35,2017,60561,148500,55952,600,26126,559,35044,68759,14793,29461,22222,31.6,22222,48277,4925
031,35,2017,34451,72300,31565,388,21953,1255,23149,72564,14750,28447,21083,31.6,21083,53552,4926
035,35,2017,53869,118000,43887,607,29892,685,21538,65817,14057,30077,23007,35.2,23007,48968,4927
043,35,2017,66851,198800,54296,1073,30565,1836,31349,142507,39501,61820,50873,40,50873,111652,4928
045,35,2017,51465,156300,45942,649,29965,1093,26311,126926,30389,52276,41071,35.6,41071,94657,4929
049,35,2017,71607,292600,58821,977,42060,1658,31589,148750,43236,72227,60904,46.3,60904,123075,4930
061,35,2017,50377,131100,47409,773,35065,989,26904,75940,22028,31209,26359,39.2,26359,59550,4931
001,36,2017,92909,227000,66204,1093,41581,4650,37098,309612,70645,170957,124144,38,124144,243697,4932
005,36,2017,43629,400300,37397,1191,21457,3856,25765,1471160,96497,691520,503985,34,503985,1120969,4933
007,36,2017,67956,114200,47758,763,28576,3233,28253,193639,51139,90315,78604,39.6,78604,151649,4934
009,36,2017,61899,88300,48484,643,25679,2796,30994,77348,22695,35037,32360,41.7,32360,60183,4935
011,36,2017,66973,120900,56599,826,31470,3012,32308,77603,22335,38515,30870,42.6,30870,60432,4936
013,36,2017,55144,87500,46079,658,25235,2457,26373,129046,36759,60470,51985,42.6,51985,100893,4937
015,36,2017,69289,112900,51194,820,28810,2943,29108,85557,21599,39819,32247,41.4,32247,64506,4938
019,36,2017,72326,136900,58234,795,31942,3008,31440,80980,19928,39062,31493,39.3,31493,60702,4939
027,36,2017,99224,279300,77915,1426,42826,6170,39507,295568,74491,153374,106043,41.8,106043,230763,4940
029,36,2017,73720,153300,55604,860,32255,3833,33979,925528,247993,481583,386396,40.3,386396,735500,4941
045,36,2017,56013,148300,47101,900,28477,2476,26821,114187,23230,53914,41548,32.4,41548,83469,4942
047,36,2017,65679,701800,56942,1424,39231,4572,37392,2648771,290792,1337902,956223,35.2,956223,2084716,4943
051,36,2017,67793,135300,55931,873,27313,3516,30769,63799,18929,30759,24725,41.2,24725,48198,4944
053,36,2017,71590,145800,57069,875,31780,3585,31007,70965,20310,35364,26024,41.1,26024,53892,4945
055,36,2017,74357,147700,57561,973,33487,4687,32780,747642,190129,395502,301619,38.7,301619,585870,4946
059,36,2017,126990,489900,108133,2225,50938,10001,49891,1369514,357884,718105,446978,41.5,446978,1094281,4947
061,36,2017,101126,976100,85071,1675,71861,8769,59380,1664727,188435,977109,764218,37.3,764218,1404276,4948
063,36,2017,70340,124900,54743,791,32106,3600,33422,211328,63364,107924,88659,43,88659,170925,4949
065,36,2017,69320,124000,53902,767,30912,3104,32039,231332,59321,106667,88790,40.6,88790,176753,4950
067,36,2017,73503,146700,57652,909,35895,3964,36649,465398,118830,233460,185709,39,185709,359711,4951
069,36,2017,82767,166100,66004,914,36772,4143,35628,109899,32877,57178,44414,44,44414,87321,4952
071,36,2017,92367,269100,79311,1562,41377,6943,40536,382226,89121,189549,127517,36.8,127517,288094,4953
075,36,2017,61153,103300,53406,829,35794,2885,29765,118478,33015,60035,45971,40.4,45971,92121,4954
079,36,2017,121992,359700,99479,1996,50135,9737,41222,99323,28806,55570,34549,44.1,34549,81631,4955
081,36,2017,73258,545800,64509,1512,43952,4659,36324,2358582,340570,1241175,769258,38.7,769258,1915915,4956
083,36,2017,88526,196000,64050,1041,42219,4795,40538,159722,41619,84531,66127,39.7,66127,126602,4957
085,36,2017,95395,501300,79201,1609,37301,4665,46564,479458,115499,229408,165990,40.4,165990,382250,4958
087,36,2017,105420,439100,88726,1941,46296,10001,40274,328868,67461,160648,100167,36,100167,243397,4959
089,36,2017,56945,94300,50325,721,33028,2595,26936,109623,30545,48272,41008,39.1,41008,79340,4960
091,36,2017,101999,258600,83726,1233,47123,4228,45496,229869,68673,127518,97021,43,97021,186877,4961
093,36,2017,87182,164400,62514,965,36163,4533,33234,155565,34103,77022,49022,40.1,49022,122836,4962
101,36,2017,60875,97500,50930,698,31302,2703,30517,96281,29181,45527,38382,43.1,38382,77031,4963
103,36,2017,112432,394600,94750,1970,46762,9183,42268,1492953,389864,783953,482099,41.1,482099,1195789,4964
105,36,2017,71086,177500,55309,904,29980,4942,33571,75485,17063,35200,25916,43.1,25916,59396,4965
109,36,2017,80570,205300,56672,1113,32872,5051,25120,104802,22242,52812,40230,31,40230,79197,4966
111,36,2017,78823,233000,63621,1183,40432,5499,32353,179417,48219,91712,68822,44.2,68822,144438,4967
113,36,2017,76344,194200,60541,936,41106,3267,34434,64532,20160,34337,27595,47.1,27595,54123,4968
117,36,2017,60466,125000,51326,836,29089,3529,30489,90670,27023,46082,36715,44.1,36715,72983,4969
119,36,2017,118454,547800,90578,1890,47867,10001,45539,980244,212819,518332,350919,41,350919,769599,4970
001,37,2017,60488,153800,45150,773,28077,1256,30431,162391,41037,80630,64371,39,64371,125873,4971
019,37,2017,67383,214300,56181,908,33380,1333,27147,130897,44194,55318,56399,53.4,56399,112109,4972
021,37,2017,68554,240100,50040,931,31947,1538,30205,257607,68281,135971,107752,42.8,107752,210441,4973
023,37,2017,52452,125100,40274,609,21654,1029,23740,89293,24948,40964,33682,44.1,33682,72371,4974
025,37,2017,78326,208000,61490,981,33115,1770,35321,206872,53266,108046,75188,38.2,75188,158227,4975
027,37,2017,51469,119800,45033,610,22121,873,26867,81981,22995,36896,32245,44.7,32245,66340,4976
031,37,2017,64859,204500,52807,865,31018,1083,27429,68881,20909,33487,29944,48.5,29944,57081,4977
035,37,2017,64390,143200,53539,716,24961,994,29430,157974,43094,81378,61828,41.1,61828,125302,4978
037,37,2017,83635,277400,57770,801,29796,2156,35288,71472,22020,-999999999,28929,46.1,28929,57722,4979
045,37,2017,49255,112500,37205,633,23073,997,27817,97334,26695,42593,39609,41.9,39609,77166,4980
049,37,2017,62386,159600,51789,837,27846,1228,27859,102578,24712,50257,39866,37.3,39866,76918,4981
051,37,2017,54572,136500,43759,883,29277,1589,26110,332546,63445,166757,127702,31.3,127702,243982,4982
057,37,2017,55812,140000,46802,721,25249,947,30661,165466,47905,81420,66295,42.8,66295,131606,4983
063,37,2017,82508,227200,59891,1086,40476,2535,37062,311640,65856,168965,126123,35.5,126123,240409,4984
067,37,2017,65658,156500,50185,830,30785,1494,31991,376320,89705,183430,144681,38.4,144681,290166,4985
069,37,2017,64435,158100,54825,833,29133,1356,29479,66168,17663,33085,24413,42.4,24413,52182,4986
071,37,2017,64828,141400,49670,801,29199,1402,30916,220182,52987,111065,84200,40.1,84200,173872,4987
081,37,2017,65832,164500,52098,875,34956,1753,31122,526953,119185,274154,203199,37.6,203199,408034,4988
085,37,2017,61048,150700,51479,899,27914,1249,30522,132754,31185,62560,46661,34.5,46661,97806,4989
089,37,2017,68877,211400,51078,855,30965,1295,28277,115708,35737,55794,47920,47.3,47920,95697,4990
097,37,2017,68821,185000,55690,885,31202,1303,31476,175711,48209,89683,65662,40.2,65662,139070,4991
101,37,2017,66988,159300,58111,919,26237,1329,33093,196708,51334,96313,69048,38.7,69048,150350,4992
109,37,2017,61690,168200,54361,776,24658,1279,32251,82403,25435,39734,33244,43.5,33244,66425,4993
119,37,2017,81450,234100,65588,1144,45228,2327,37233,1076837,232419,597826,410770,35.1,410770,835264,4994
125,37,2017,83027,233800,64184,891,31321,1499,36192,97264,28725,45702,39155,42.9,39155,78170,4995
127,37,2017,60890,131700,47289,877,22254,1287,29547,93991,22681,45609,36248,41.3,36248,74171,4996
129,37,2017,76292,242600,52674,1009,33873,1622,32171,227198,56593,119896,95097,39,95097,184079,4997
133,37,2017,54362,158600,49883,1028,41273,1187,26360,193893,34408,103941,62941,26.7,62941,130152,4998
135,37,2017,99143,279700,69940,1138,37500,3342,31654,144946,32608,76851,53607,34.8,53607,109853,4999
147,37,2017,62768,150800,45849,845,26091,1409,28220,179042,36746,92149,68505,31.9,68505,139084,5000
151,37,2017,51982,124700,43154,683,21814,1101,29741,143282,40545,68733,57766,41.9,57766,114598,5001
155,37,2017,43464,77100,32729,543,19478,756,26476,132606,28668,52499,45351,36.6,45351,100267,5002
157,37,2017,58089,118800,48196,592,29213,1022,29334,90949,25912,42342,36175,44.4,36175,73232,5003
159,37,2017,60686,130000,47396,744,24521,1105,30254,140644,37189,66276,52057,41,52057,109802,5004
161,37,2017,52589,124500,40570,540,21386,871,27081,66551,18606,-999999999,26408,45.2,26408,53314,5005
171,37,2017,56319,125300,42438,559,16861,896,29495,72224,21407,33720,29415,43.8,29415,58155,5006
179,37,2017,90507,232300,77691,1157,35399,1819,38244,231366,61854,118680,75366,38.9,75366,175579,5007
183,37,2017,95243,276000,77318,1205,50108,2348,41321,1072203,261897,591707,400418,36.2,400418,823016,5008
191,37,2017,50958,117600,44347,721,29276,1045,25433,124172,31307,60143,47720,37.7,47720,96469,5009
193,37,2017,50608,135400,40995,565,19097,921,28562,68576,21930,-999999999,28377,44.5,28377,55071,5010
195,37,2017,57400,123300,45960,771,26360,1278,26806,81671,18348,39242,32015,40.4,32015,63644,5011
015,38,2017,89631,266000,69193,957,32322,2163,40483,95030,26786,51957,39251,36.8,39251,72007,5012
017,38,2017,86015,224800,64704,901,40515,2622,35184,177787,42615,112030,76123,32.9,76123,137879,5013
035,38,2017,82620,205100,47496,825,31295,2360,31104,70795,14153,41956,30848,29.9,30848,53385,5014
101,38,2017,85569,206600,64742,877,35756,1979,33479,68946,16515,40401,27173,32,27173,51986,5015
003,39,2017,63180,121500,51542,674,28988,1468,31167,103198,27210,50937,40872,39.4,40872,78716,5016
007,39,2017,52385,113400,44173,653,20108,1493,26818,97807,24299,42659,36704,41.9,36704,76156,5017
009,39,2017,67827,154400,44247,742,19449,1775,15244,66597,12792,29537,22199,28.9,22199,48547,5018
013,39,2017,66957,115200,54253,568,28108,1120,27413,68029,19386,31457,23520,44.7,23520,52866,5019
017,39,2017,80156,167800,64023,940,33987,2554,34034,380604,95879,195811,139058,36.3,139058,289152,5020
023,39,2017,57568,121000,46665,714,31709,1590,27752,134557,35628,64527,54026,40.8,54026,104848,5021
025,39,2017,76589,161500,65632,932,34875,2327,36299,204214,57257,107254,78198,39.9,78198,160893,5022
029,39,2017,53290,102000,41818,641,25027,1241,27440,103077,28748,44749,39140,43.8,39140,80774,5023
035,39,2017,66222,131700,46784,847,30931,3148,31993,1248514,314033,642560,544208,40.1,544208,995609,5024
041,39,2017,122264,300200,106933,1474,47622,5383,51078,200464,56997,107502,70224,38.6,70224,149937,5025
043,39,2017,69267,152100,54958,734,31279,1969,32348,74817,20883,38754,31893,44.8,31893,60443,5026
045,39,2017,81867,186200,67310,980,33438,2406,35893,154733,40689,77372,55674,38.5,55674,120028,5027
049,39,2017,73191,172600,59227,1025,40731,3418,33680,1291981,271790,707294,508811,34.1,508811,994100,5028
055,39,2017,93945,259200,82741,1113,39513,3817,39738,93918,30002,50201,35216,45,35216,74859,5029
057,39,2017,88335,170900,67923,938,37039,3141,32049,166752,43220,86356,64517,37.8,64517,127744,5030
061,39,2017,76921,151600,55048,913,34425,2728,34517,813822,199080,432190,342793,36.7,342793,630631,5031
063,39,2017,70238,133500,51360,785,32241,1477,34004,75754,22496,40701,31844,39.2,31844,58562,5032
081,39,2017,54647,97300,43675,629,25625,1078,27288,66359,18224,30270,26996,44.7,26996,52431,5033
085,39,2017,74102,157700,59618,894,37011,2757,35648,230117,70979,120305,94118,44,94118,187271,5034
089,39,2017,74605,169400,62883,902,34266,2336,34883,173448,47828,87494,63391,40,63391,135024,5035
093,39,2017,70345,143600,54932,841,30065,2435,31925,307924,86669,147503,120394,42.2,120394,240085,5036
095,39,2017,63339,116300,47308,769,29658,2307,31151,430887,105626,214532,178672,37.7,178672,335380,5037
099,39,2017,57191,106200,43389,656,30783,1664,27158,229796,66320,112977,98084,43.2,98084,183371,5038
101,39,2017,57532,98200,44766,687,24121,1170,30669,64967,16967,26562,24971,42.3,24971,47362,5039
103,39,2017,86627,199200,71360,1009,33175,2981,40080,178371,54079,95071,68650,41.9,68650,142212,5040
109,39,2017,72204,146700,60910,831,37731,1756,31865,105122,27712,54076,39819,41.4,39819,82947,5041
113,39,2017,61839,118000,47755,811,30945,2566,30849,531542,134786,261654,225106,39.4,225106,412200,5042
119,39,2017,58610,112400,43113,666,22996,1239,26052,86149,23790,40212,33074,40.3,33074,66766,5043
133,39,2017,74895,156200,59402,915,31783,2313,30727,162277,43072,88081,62293,37.9,62293,128416,5044
139,39,2017,62469,107900,46032,668,28604,1530,30030,120589,33162,55474,48998,42,48998,90647,5045
141,39,2017,59237,122900,50713,744,28951,1374,29818,77313,19981,32913,27914,40.9,27914,56842,5046
145,39,2017,55816,101100,43367,588,22439,1141,31140,75929,20002,30379,30424,39.8,30424,57872,5047
151,39,2017,65302,132200,50984,757,29615,1868,30126,372542,103228,184872,154097,42.1,154097,294720,5048
153,39,2017,71136,143500,55419,850,33712,2528,31879,541228,150003,284219,226989,40.8,226989,432710,5049
155,39,2017,57222,105700,46201,651,27406,1547,28449,200380,62484,91254,86886,44.8,86886,161276,5050
157,39,2017,61299,127100,51386,685,32141,1495,30745,92297,27031,46049,37446,41.3,37446,72722,5051
165,39,2017,102262,213500,84130,1244,47462,3314,45662,228882,64358,119870,83158,39.3,83158,172461,5052
